"","experiment","site","plot","date","co2.e.kghyr"
"1939","ncas","i02","2411","2024-10-08",9501.40845487132
"1940","ncas","i02","2411","2024-11-04",8518.26121195609
"1941","ncas","i02","2412","2023-04-14",3915.8122859117
"1942","ncas","i02","2412","2023-04-25",3717.89790891339
"1943","ncas","i02","2412","2023-05-09",5743.59502913318
"1944","ncas","i02","2412","2023-05-22",4507.80997733537
"1945","ncas","i02","2412","2023-06-05",3352.32364805433
"1946","ncas","i02","2412","2023-06-21",809.885689150447
"1947","ncas","i02","2412","2023-07-03",832.128523234781
"1948","ncas","i02","2412","2023-07-19",2436.14047036833
"1949","ncas","i02","2412","2023-08-01",5332.7209005375
"1950","ncas","i02","2412","2023-08-16",4698.66505139952
"1951","ncas","i02","2412","2023-09-13",3384.16504720093
"1952","ncas","i02","2412","2023-09-27",2919.21142864338
"1953","ncas","i02","501","2023-09-26",4356.30417859442
"1954","ncas","i02","501","2023-10-18",1155.01294756543
"1955","ncas","i02","501","2024-05-01",19826.3414716261
"1956","ncas","i02","501","2024-05-22",5885.8646127223
"1957","ncas","i02","501","2024-06-06",13697.9652608742
"1958","ncas","i02","501","2024-07-03",22867.9115099307
"1959","ncas","i10","501","2024-07-17",36088.7526187518
"1960","ncas","i10","501","2024-07-30",49692.7335450087
"1961","ncas","i02","501","2024-08-08",40195.0756130312
"1962","ncas","i02","501","2024-08-14",27441.2020880544
"1963","ncas","i02","501","2024-08-20",39243.7689234753
"1964","ncas","i02","501","2024-08-30",30670.8691399185
"1965","ncas","i02","501","2024-09-24",18623.5359041934
"1966","ncas","i02","501","2024-10-08",22658.5298092608
"1967","ncas","i02","501","2024-10-16",12055.718835607
"1968","ncas","i02","501","2024-11-04",2178.39131522682
"1969","ncas","i02","502","2023-09-26",3277.28114358872
"1970","ncas","i02","502","2023-10-18",3293.51580050039
"1971","ncas","i02","503","2024-10-16",54176.3256348977
"1972","ncas","i02","504","2023-04-13",10111.4565893065
"1973","ncas","i02","504","2023-04-26",1850.53866348854
"1974","ncas","i02","504","2023-05-10",7275.2066838475
"1975","ncas","i02","504","2023-05-23",-100.256519770879
"1976","ncas","i02","504","2023-06-06",9395.52748617321
"1977","ncas","i02","504","2023-07-05",13328.505380498
"1978","ncas","i02","504","2023-07-20",7659.82000815385
"1979","ncas","i02","504","2023-08-02",13502.3784774873
"1980","ncas","i02","504","2023-08-17",12311.5814595171
"1981","ncas","i02","504","2023-09-14",3439.59835650388
"1982","ncas","i02","504","2023-09-26",10488.6400607697
"1983","ncas","i02","504","2023-10-18",1581.74347040513
"1984","ncas","i02","505","2024-10-16",2424.50351944505
"1985","ncas","i02","506","2023-04-13",23464.2444623109
"1986","ncas","i02","506","2023-04-26",3831.78679371688
"1987","ncas","i02","506","2023-05-10",-705.801857603542
"1988","ncas","i02","506","2023-05-23",2414.68332375647
"1989","ncas","i02","506","2023-06-06",1762.62769072351
"1990","ncas","i02","506","2023-07-05",5239.532034014
"1991","ncas","i02","506","2023-07-20",3510.95711736824
"1992","ncas","i02","506","2023-08-02",3365.68780065263
"1993","ncas","i02","506","2023-08-17",12773.0764846067
"1994","ncas","i02","506","2023-09-14",3044.03172890675
"1995","ncas","i02","506","2023-09-26",3243.77111144566
"1996","ncas","i02","506","2023-10-18",3589.48382756681
"1997","ncas","i02","506","2024-05-01",30994.7614484319
"1998","ncas","i02","506","2024-05-22",16301.5621867563
"1999","ncas","i02","506","2024-06-06",7565.69263848974
"2000","ncas","i02","506","2024-07-03",34026.7782154634
"2001","ncas","i10","506","2024-07-17",50634.8624394569
"2002","ncas","i10","506","2024-07-30",29949.1247372744
"2003","ncas","i02","506","2024-08-08",27222.3797461455
"2004","ncas","i02","506","2024-08-14",7574.03354238969
"2005","ncas","i02","506","2024-08-20",28189.0562167817
"2006","ncas","i02","506","2024-08-30",28523.6072934977
"2007","ncas","i02","506","2024-09-24",16103.7391808247
"2008","ncas","i02","506","2024-10-08",9232.64507255232
"2009","ncas","i02","506","2024-11-04",13062.8361971709
"2010","ncas","i02","507","2024-10-16",327.09410352413
"2011","ncas","i02","508","2023-09-26",3989.69904601703
"2012","ncas","i02","508","2023-10-18",677.099016124975
"2013","ncas","i02","508","2024-03-13",369.015898370363
"2014","ncas","i02","508","2024-03-19",274.224944776596
"2015","ncas","i02","508","2024-04-04",1533.22779561257
"2016","ncas","i02","508","2024-04-09",12613.9213401878
"2017","ncas","i02","508","2024-04-15",10841.8051550746
"2018","ncas","i02","508","2024-04-22",8795.40629104319
"2019","ncas","i02","508","2024-04-25",7474.13571948531
"2020","ncas","i02","508","2024-05-01",28270.8957683222
"2021","ncas","i02","508","2024-05-03",23462.2813440344
"2022","ncas","i02","508","2024-05-06",21754.8951097427
"2023","ncas","i02","508","2024-05-09",29581.8712610594
"2024","ncas","i02","508","2024-05-22",8067.5595605298
"2025","ncas","i02","508","2024-05-23",25524.7368591068
"2026","ncas","i02","508","2024-05-30",40698.9487236674
"2027","ncas","i02","508","2024-05-31",35635.0742620743
"2028","ncas","i02","508","2024-06-04",48068.6150208757
"2029","ncas","i02","508","2024-06-06",42411.7638612921
"2030","ncas","i02","508","2024-06-11",38876.8191164671
"2031","ncas","i02","508","2024-06-13",51835.0097042229
"2032","ncas","i02","508","2024-06-25",40821.8412052992
"2033","ncas","i02","508","2024-06-26",53289.8661563021
"2034","ncas","i02","508","2024-07-01",35408.2534234241
"2035","ncas","i02","508","2024-07-03",110917.08790367
"2036","ncas","i02","508","2024-07-09",50182.8011201852
"2037","ncas","i02","508","2024-07-11",47909.6154736789
"2038","ncas","i10","508","2024-07-17",50136.6448188186
"2039","ncas","i02","508","2024-07-19",48431.4147857148
"2040","ncas","i02","508","2024-07-25",64976.1547472844
"2041","ncas","i10","508","2024-07-30",68414.9271134958
"2042","ncas","i02","508","2024-08-08",31489.0220463141
"2043","ncas","i02","508","2024-08-14",34704.0271598213
"2044","ncas","i02","508","2024-08-20",57940.7289943713
"2045","ncas","i02","508","2024-08-30",48253.4924541381
"2046","ncas","i02","508","2024-09-12",42980.6996524424
"2047","ncas","i02","508","2024-09-24",26118.1607001513
"2048","ncas","i02","508","2024-10-08",18560.4325920295
"2049","ncas","i02","508","2024-10-16",12589.5994631733
"2050","ncas","i02","508","2024-11-04",13573.6314021205
"2051","ncas","i02","509","2023-04-13",9472.30640707302
"2052","ncas","i02","509","2023-04-26",3069.29865363275
"2053","ncas","i02","509","2023-05-10",2661.42496042481
"2054","ncas","i02","509","2023-05-23",4492.03758792473
"2055","ncas","i02","509","2023-06-06",3016.91874653024
"2056","ncas","i02","509","2023-07-05",10937.7901240088
"2057","ncas","i02","509","2023-07-20",3776.43591641319
"2058","ncas","i02","509","2023-08-02",4273.30066938926
"2059","ncas","i02","509","2023-08-17",5173.66078639517
"2060","ncas","i02","509","2023-09-14",4617.6413514772
"2061","ncas","i02","509","2023-09-26",1495.78005676912
"2062","ncas","i02","509","2023-10-18",3285.14122763927
"2063","ncas","i02","509","2024-03-13",2362.31480967671
"2064","ncas","i02","509","2024-03-19",3278.35183788175
"2065","ncas","i02","509","2024-04-04",4655.96368037955
"2066","ncas","i02","509","2024-04-09",22464.3588286531
"2067","ncas","i02","509","2024-04-15",12508.0974199564
"2068","ncas","i02","509","2024-04-22",22114.691714938
"2069","ncas","i02","509","2024-04-25",8706.14597678461
"2070","ncas","i02","509","2024-05-01",12901.0879250063
"2071","ncas","i02","509","2024-05-03",20337.5634545145
"2072","ncas","i02","509","2024-05-06",29536.1330390877
"2073","ncas","i02","509","2024-05-09",28507.5454705051
"2074","ncas","i02","509","2024-05-22",19499.6016867861
"2075","ncas","i02","509","2024-05-23",24585.7750853021
"2076","ncas","i02","509","2024-05-30",34516.2348050604
"2077","ncas","i02","509","2024-05-31",17288.8806323124
"2078","ncas","i02","509","2024-06-04",18102.2071817384
"2079","ncas","i02","509","2024-06-06",11478.8892200284
"2080","ncas","i02","509","2024-06-11",15131.0059804377
"2081","ncas","i02","509","2024-06-13",24235.4569835114
"2082","ncas","i02","509","2024-06-25",27184.6372958351
"2083","ncas","i02","509","2024-06-26",23900.1874526228
"2084","ncas","i02","509","2024-07-01",37555.4115865078
"2085","ncas","i02","509","2024-07-03",34750.9725998182
"2086","ncas","i02","509","2024-07-09",29009.4831721401
"2087","ncas","i02","509","2024-07-11",37573.4943405683
"2088","ncas","i10","509","2024-07-17",43320.9073393599
"2089","ncas","i02","509","2024-07-19",46587.6321138333
"2090","ncas","i02","509","2024-07-25",48904.3150798446
"2091","ncas","i10","509","2024-07-30",42951.4135219907
"2092","ncas","i02","509","2024-08-08",32653.3346458319
"2093","ncas","i02","509","2024-08-14",33391.9900559463
"2094","ncas","i02","509","2024-08-20",38325.4737391549
"2095","ncas","i02","509","2024-09-12",42606.3294481616
"2096","ncas","i02","509","2024-10-08",17416.447126484
"2097","ncas","i02","509","2024-11-04",14168.6114507265
"2098","ncas","i02","601","2023-09-26",24672.1446940238
"2099","ncas","i02","601","2023-10-18",7211.59366460421
"2100","ncas","i02","602","2023-09-26",1688.90562000896
"2101","ncas","i02","602","2023-10-18",8439.0457761625
"2102","ncas","i02","602","2024-05-01",20327.7043049401
"2103","ncas","i02","602","2024-05-22",7971.57465430771
"2104","ncas","i02","602","2024-06-06",10643.9355385979
"2105","ncas","i02","602","2024-07-03",39431.05473411
"2106","ncas","i10","602","2024-07-17",37350.7709718039
"2107","ncas","i10","602","2024-07-30",66381.5176276297
"2108","ncas","i02","602","2024-08-14",33149.1064624007
"2109","ncas","i02","602","2024-08-20",60484.1616214028
"2110","ncas","i02","602","2024-08-30",59509.3756735499
"2111","ncas","i02","602","2024-09-24",28528.6400151494
"2112","ncas","i02","602","2024-10-08",17799.10740737
"2113","ncas","i02","602","2024-11-04",18195.1996083709
"2114","ncas","i02","603","2023-04-13",19956.3411685747
"2115","ncas","i02","603","2023-04-26",528.129980428088
"2116","ncas","i02","603","2023-05-10",6132.63408526633
"2117","ncas","i02","603","2023-05-23",10001.3924629972
"2118","ncas","i02","603","2023-06-06",4535.49670030886
"2119","ncas","i02","603","2023-07-05",7892.37590477121
"2120","ncas","i02","603","2023-07-20",5362.6717407062
"2121","ncas","i02","603","2023-08-02",1264.04707386794
"2122","ncas","i02","603","2023-08-17",5239.99832030847
"2123","ncas","i02","603","2023-09-14",3212.55903121435
"2124","ncas","i02","603","2023-09-26",-1978.3419039337
"2125","ncas","i02","603","2024-05-01",45551.7508573474
"2126","ncas","i02","603","2024-05-22",28477.3567780738
"2127","ncas","i02","603","2024-06-06",26391.4173553187
"2128","ncas","i02","603","2024-07-03",38504.2615388926
"2129","ncas","i10","603","2024-07-17",64168.049210246
"2130","ncas","i10","603","2024-07-30",53534.6195637402
"2131","ncas","i02","603","2024-08-08",41171.3695370162
"2132","ncas","i02","603","2024-08-14",34309.149640764
"2133","ncas","i02","603","2024-08-20",48999.1702561142
"2134","ncas","i02","603","2024-08-30",51507.8099690587
"2135","ncas","i02","603","2024-09-24",21663.7260452217
"2136","ncas","i02","603","2024-10-08",15418.0445554256
"2137","ncas","i02","603","2024-10-16",15046.3238154272
"2138","ncas","i02","603","2024-11-04",9495.96694647043
"2139","ncas","i02","604","2023-09-26",1754.34474833489
"2140","ncas","i02","604","2023-10-18",5406.79754687341
"2141","ncas","i02","604","2024-03-13",10154.1035628064
"2142","ncas","i02","604","2024-03-19",-655.304125405527
"2143","ncas","i02","604","2024-04-04",-4974.22388809084
"2144","ncas","i02","604","2024-04-09",20944.4183938731
"2145","ncas","i02","604","2024-04-15",13110.7244587748
"2146","ncas","i02","604","2024-04-22",13878.016473321
"2147","ncas","i02","604","2024-04-25",12960.1309039556
"2148","ncas","i02","604","2024-05-01",26732.9225278161
"2149","ncas","i02","604","2024-05-03",48807.6192695441
"2150","ncas","i02","604","2024-05-06",108277.154718311
"2151","ncas","i02","604","2024-05-09",33949.0961898898
"2152","ncas","i02","604","2024-05-22",17228.5468942059
"2153","ncas","i02","604","2024-05-23",27357.4619770929
"2154","ncas","i02","604","2024-05-30",55817.4508956876
"2155","ncas","i02","604","2024-05-31",23300.0866176569
"2156","ncas","i02","604","2024-06-04",46534.9455097604
"2157","ncas","i02","604","2024-06-06",31701.1479122236
"2158","ncas","i02","604","2024-06-11",31064.9750919641
"2159","ncas","i02","604","2024-06-13",36841.0458857482
"2160","ncas","i02","604","2024-06-25",44240.4643752266
"2161","ncas","i02","604","2024-06-26",56963.0461304316
"2162","ncas","i02","604","2024-07-01",48442.9158341316
"2163","ncas","i02","604","2024-07-03",108892.250509742
"2164","ncas","i02","604","2024-07-09",72653.1062099116
"2165","ncas","i02","604","2024-07-11",71015.5568763963
"2166","ncas","i10","604","2024-07-17",50555.9373881986
"2167","ncas","i02","604","2024-07-19",49405.1803573016
"2168","ncas","i02","604","2024-07-25",57118.7729887443
"2169","ncas","i10","604","2024-07-30",70888.5999466438
"2170","ncas","i02","604","2024-08-08",50483.2111586564
"2171","ncas","i02","604","2024-08-14",41438.2539549311
"2172","ncas","i02","604","2024-08-20",55796.8644465699
"2173","ncas","i02","604","2024-08-30",61678.5209976824
"2174","ncas","i02","604","2024-09-12",39263.8162065946
"2175","ncas","i02","604","2024-09-24",38369.7339247549
"2176","ncas","i02","604","2024-10-08",19764.9230622707
"2177","ncas","i02","604","2024-11-04",4126.80112811186
"2178","ncas","i02","605","2024-10-16",6024.86886585843
"2179","ncas","i02","606","2023-04-13",3369.80440296329
"2180","ncas","i02","606","2023-04-26",3168.77988256895
"2181","ncas","i02","606","2023-05-10",9268.41462077468
"2182","ncas","i02","606","2023-05-23",6293.86674424733
"2183","ncas","i02","606","2023-06-06",2920.75162983012
"2184","ncas","i02","606","2023-07-05",8593.62640427304
"2185","ncas","i02","606","2023-07-20",11448.7732088099
"2186","ncas","i02","606","2023-08-02",8391.01242550541
"2187","ncas","i02","606","2023-08-17",7478.65472105538
"2188","ncas","i02","606","2023-09-14",3333.22979825249
"2189","ncas","i02","606","2023-09-26",2310.60040024575
"2190","ncas","i02","607","2023-04-13",17172.5882759457
"2191","ncas","i02","607","2023-04-26",8046.37035979224
"2192","ncas","i02","607","2023-05-10",3206.02884500097
"2193","ncas","i02","607","2023-05-23",10931.840900263
"2194","ncas","i02","607","2023-06-06",2515.41162095002
"2195","ncas","i02","607","2023-07-05",6734.65102351804
"2196","ncas","i02","607","2023-07-20",10094.8313336809
"2197","ncas","i02","607","2023-08-02",6743.12895642754
"2198","ncas","i02","607","2023-08-17",8041.62764940965
"2199","ncas","i02","607","2023-09-14",7088.29240146122
"2200","ncas","i02","607","2023-09-26",6311.36220437586
"2201","ncas","i02","607","2023-10-18",2734.44469682358
"2202","ncas","i02","607","2024-03-13",11361.3576977029
"2203","ncas","i02","607","2024-03-19",7231.47537430632
"2204","ncas","i02","607","2024-04-09",21094.8432541843
"2205","ncas","i02","607","2024-04-15",12972.825502203
"2206","ncas","i02","607","2024-04-22",15305.9801761121
"2207","ncas","i02","607","2024-04-25",42289.9701727298
"2208","ncas","i02","607","2024-05-01",45184.9914521543
"2209","ncas","i02","607","2024-05-03",30280.150608915
"2210","ncas","i02","607","2024-05-06",42735.4012936887
"2211","ncas","i02","607","2024-05-09",25618.3752740932
"2212","ncas","i02","607","2024-05-22",16460.187873679
"2213","ncas","i02","607","2024-05-23",32934.7558210175
"2214","ncas","i02","607","2024-05-30",42223.2330444492
"2215","ncas","i02","607","2024-05-31",27231.595847617
"2216","ncas","i02","607","2024-06-04",31728.1305570972
"2217","ncas","i02","607","2024-06-06",32495.5890678326
"2218","ncas","i02","607","2024-06-11",51131.7718266084
"2219","ncas","i02","607","2024-06-13",24382.1723822312
"2220","ncas","i02","607","2024-06-25",73900.1322037096
"2221","ncas","i02","607","2024-06-26",133581.886655169
"2222","ncas","i02","607","2024-07-01",46106.7789409056
"2223","ncas","i02","607","2024-07-03",95806.9659145081
"2224","ncas","i02","607","2024-07-09",65536.6573716713
"2225","ncas","i02","607","2024-07-11",55950.3352196787
"2226","ncas","i10","607","2024-07-17",90121.6289561528
"2227","ncas","i02","607","2024-07-19",52461.6722260155
"2228","ncas","i02","607","2024-07-25",58591.7770758269
"2229","ncas","i10","607","2024-07-30",58671.4317203155
"2230","ncas","i02","607","2024-08-08",65284.4376281491
"2231","ncas","i02","607","2024-08-14",30197.0106455588
"2232","ncas","i02","607","2024-08-20",49562.1582685068
"2233","ncas","i02","607","2024-08-30",54812.8325076226
"2234","ncas","i02","607","2024-09-12",31879.9738272478
"2235","ncas","i02","607","2024-09-24",22763.7784677748
"2236","ncas","i02","607","2024-10-08",17024.6174031085
"2237","ncas","i02","607","2024-10-16",14999.7750528461
"2238","ncas","i02","607","2024-11-04",11344.3519764695
"2239","ncas","i02","608","2024-10-16",3533.95204631275
"2240","ncas","i02","609","2024-10-16",15013.9123384875
"2241","ncas","i02","702","2023-09-26",3380.50921344762
"2242","ncas","i02","702","2023-10-18",2965.18727637827
"2243","ncas","i02","702","2024-03-13",2628.16235590728
"2244","ncas","i02","702","2024-04-04",901.844061171253
"2245","ncas","i02","702","2024-04-09",2688.15275910905
"2246","ncas","i02","702","2024-04-15",6696.81407807059
"2247","ncas","i02","702","2024-04-25",4447.82990185408
"2248","ncas","i02","702","2024-05-01",21081.7973097555
"2249","ncas","i02","702","2024-05-03",23146.5188326113
"2250","ncas","i02","702","2024-05-06",24830.3787528606
"2251","ncas","i02","702","2024-05-09",20275.0341590918
"2252","ncas","i02","702","2024-05-22",3789.1574309219
"2253","ncas","i02","702","2024-05-23",23000.8076111196
"2254","ncas","i02","702","2024-05-30",41980.8537167666
"2255","ncas","i02","702","2024-06-04",22864.6828201642
"2256","ncas","i02","702","2024-06-06",13727.3185604037
"2257","ncas","i02","702","2024-06-11",49141.5033938421
"2258","ncas","i02","702","2024-06-13",38977.2053752977
"2259","ncas","i02","702","2024-06-25",21869.2733135236
"2260","ncas","i02","702","2024-06-26",49566.4363655408
"2261","ncas","i02","702","2024-07-01",36822.1275915548
"2262","ncas","i02","702","2024-07-03",76730.0637071695
"2263","ncas","i02","702","2024-07-09",67920.738869936
"2264","ncas","i02","702","2024-07-11",40777.2319127902
"2265","ncas","i10","702","2024-07-17",32985.7828181934
"2266","ncas","i02","702","2024-07-19",34956.4615239136
"2267","ncas","i02","702","2024-07-25",41265.1105305599
"2268","ncas","i10","702","2024-07-30",53675.471525711
"2269","ncas","i02","702","2024-08-08",21165.6648079135
"2270","ncas","i02","702","2024-08-14",30527.0154208488
"2271","ncas","i02","702","2024-08-20",47636.7968922951
"2272","ncas","i02","702","2024-08-30",47582.4077120551
"2273","ncas","i02","702","2024-09-12",31184.035422384
"2274","ncas","i02","702","2024-09-24",29798.8908534656
"2275","ncas","i02","702","2024-10-08",13497.7316602644
"2276","ncas","i02","702","2024-10-16",12604.5235023707
"2277","ncas","i02","702","2024-11-04",10891.9565761343
"2278","ncas","i02","703","2024-10-16",3061.1884407716
"2279","ncas","i02","704","2023-09-26",5105.12753144081
"2280","ncas","i02","704","2023-10-18",5159.05647747963
"2281","ncas","i02","704","2024-05-01",5145.20630341268
"2282","ncas","i02","704","2024-05-22",13633.4013149214
"2283","ncas","i02","704","2024-06-06",23217.9350416557
"2284","ncas","i02","704","2024-07-03",57696.6401954606
"2285","ncas","i10","704","2024-07-17",27236.6314046687
"2286","ncas","i10","704","2024-07-30",50428.2921874548
"2287","ncas","i02","704","2024-08-08",41141.5490810262
"2288","ncas","i02","704","2024-08-14",30136.9170920353
"2289","ncas","i02","704","2024-08-20",42817.5982825
"2290","ncas","i02","704","2024-08-30",63160.0670383912
"2291","ncas","i02","704","2024-09-24",23940.8116535907
"2292","ncas","i02","704","2024-10-08",8166.7451440903
"2293","ncas","i02","704","2024-10-16",11781.2226366087
"2294","ncas","i02","704","2024-11-04",3569.42675832391
"2295","ncas","i02","705","2023-09-26",-450.760588246591
"2296","ncas","i02","705","2023-10-18",1222.1016487377
"2297","ncas","i02","706","2023-04-13",9137.94568878742
"2298","ncas","i02","706","2023-04-26",8538.19332691516
"2299","ncas","i02","706","2023-05-10",4410.9177117134
"2300","ncas","i02","706","2023-05-23",2026.47809920407
"2301","ncas","i02","706","2023-06-06",-1172.84256424442
"2302","ncas","i02","706","2023-07-05",5530.61714701483
"2303","ncas","i02","706","2023-07-20",6417.94996690953
"2304","ncas","i02","706","2023-08-02",7430.65759401211
"2305","ncas","i02","706","2023-08-17",3063.47583500592
"2306","ncas","i02","706","2023-09-14",9357.33015941508
"2307","ncas","i02","706","2023-10-18",558.95662966462
"2308","ncas","i02","706","2024-05-01",18076.7522938925
"2309","ncas","i02","706","2024-05-22",2799.69080501755
"2310","ncas","i02","706","2024-06-06",33385.5345707286
"2311","ncas","i02","706","2024-07-03",76315.3985683951
"2312","ncas","i10","706","2024-07-17",62697.3156610019
"2313","ncas","i10","706","2024-07-30",54008.3388496181
"2314","ncas","i02","706","2024-08-08",26538.4259383218
"2315","ncas","i02","706","2024-08-14",31785.5244773569
"2316","ncas","i02","706","2024-08-20",33171.641544972
"2317","ncas","i02","706","2024-08-30",44630.464637025
"2318","ncas","i02","706","2024-09-24",15338.0864695584
"2319","ncas","i02","706","2024-10-08",13451.8710040862
"2320","ncas","i02","706","2024-11-04",9348.46801887602
"2321","ncas","i02","707","2023-04-13",4023.81131182399
"2322","ncas","i02","707","2023-04-26",1161.16591109104
"2323","ncas","i02","707","2023-05-10",11282.3247712869
"2324","ncas","i02","707","2023-05-23",1971.95508709077
"2325","ncas","i02","707","2023-06-06",888.261723584454
"2326","ncas","i02","707","2023-07-05",8732.55339002345
"2327","ncas","i02","707","2023-07-20",8203.29489048633
"2328","ncas","i02","707","2023-08-02",6319.7190680244
"2329","ncas","i02","707","2023-08-17",9636.88040532857
"2330","ncas","i02","707","2023-09-14",858.048599722396
"2331","ncas","i02","707","2023-09-26",364.901428580364
"2332","ncas","i02","707","2023-10-18",1371.15472764445
"2333","ncas","i02","708","2023-04-13",1778.26499909642
"2334","ncas","i02","708","2023-04-26",4159.75583862748
"2335","ncas","i02","708","2023-05-10",11610.4710210183
"2336","ncas","i02","708","2023-05-23",6028.93377849481
"2337","ncas","i02","708","2023-06-06",1368.48794055176
"2338","ncas","i02","708","2023-07-05",6422.85703727116
"2339","ncas","i02","708","2023-08-02",3872.97334719079
"2340","ncas","i02","708","2023-08-17",1553.05097441238
"2341","ncas","i02","708","2023-09-14",5751.62353818673
"2342","ncas","i02","708","2023-09-26",4307.11915098311
"2343","ncas","i02","708","2023-10-18",2562.50439323326
"2344","ncas","i02","708","2024-03-13",2618.06151759815
"2345","ncas","i02","708","2024-03-19",1885.95672281505
"2346","ncas","i02","708","2024-04-04",2576.15899660542
"2347","ncas","i02","708","2024-04-09",8870.17119329972
"2348","ncas","i02","708","2024-04-15",8770.46056841895
"2349","ncas","i02","708","2024-04-22",9548.8938227805
"2350","ncas","i02","708","2024-04-25",8747.69676804773
"2351","ncas","i02","708","2024-05-01",22701.7491669901
"2352","ncas","i02","708","2024-05-03",25470.5186704468
"2353","ncas","i02","708","2024-05-06",14913.4931282523
"2354","ncas","i02","708","2024-05-09",19526.964821116
"2355","ncas","i02","708","2024-05-23",21574.2542671168
"2356","ncas","i02","708","2024-05-30",26036.4638755859
"2357","ncas","i02","708","2024-06-04",9834.8735977132
"2358","ncas","i02","708","2024-06-06",54819.156225014
"2359","ncas","i02","708","2024-06-11",42651.2418113832
"2360","ncas","i02","708","2024-06-13",38478.2097096147
"2361","ncas","i02","708","2024-06-25",47250.9190922726
"2362","ncas","i02","708","2024-06-26",29989.0522188877
"2363","ncas","i02","708","2024-07-01",35934.2561913933
"2364","ncas","i02","708","2024-07-03",75416.92442043
"2365","ncas","i02","708","2024-07-09",49494.8223644091
"2366","ncas","i02","708","2024-07-11",48758.4069901299
"2367","ncas","i10","708","2024-07-17",51714.4241422703
"2368","ncas","i02","708","2024-07-19",22513.3106289876
"2369","ncas","i02","708","2024-07-25",35436.9261035532
"2370","ncas","i10","708","2024-07-30",43588.7961513409
"2371","ncas","i02","708","2024-08-08",62940.485621676
"2372","ncas","i02","708","2024-08-14",8270.3753036716
"2373","ncas","i02","708","2024-08-20",37431.2098702451
"2374","ncas","i02","708","2024-08-30",47903.0719850549
"2375","ncas","i02","708","2024-09-12",20274.0626199908
"2376","ncas","i02","708","2024-09-24",25042.8960929187
"2377","ncas","i02","708","2024-10-08",10030.5204362806
"2378","ncas","i02","708","2024-11-04",11551.2431096844
"2379","ncas","i02","709","2024-10-16",3092.34473443173
"2380","ncas","i02","801","2023-10-20",5268.79294671186
"2381","ncas","i02","801","2024-03-13",2757.82421341336
"2382","ncas","i02","801","2024-03-19",3211.97183572702
"2383","ncas","i02","801","2024-04-04",4623.20879901521
"2384","ncas","i02","801","2024-04-09",15195.4508592777
"2385","ncas","i02","801","2024-04-15",7668.10948233263
"2386","ncas","i02","801","2024-04-22",5921.06180331376
"2387","ncas","i02","801","2024-05-01",19618.5850024368
"2388","ncas","i02","801","2024-05-03",61210.6744803088
"2389","ncas","i02","801","2024-05-06",43536.4977558669
"2390","ncas","i02","801","2024-05-09",19053.2144504319
"2391","ncas","i02","801","2024-05-22",5428.9664759319
"2392","ncas","i02","801","2024-05-23",29283.9427123003
"2393","ncas","i02","801","2024-05-30",47106.2552388361
"2394","ncas","i02","801","2024-06-04",45920.5734479864
"2395","ncas","i02","801","2024-06-06",1931.56522375729
"2396","ncas","i02","801","2024-06-11",34567.2041676065
"2397","ncas","i02","801","2024-06-13",71734.4839497905
"2398","ncas","i02","801","2024-06-25",34503.2785883364
"2399","ncas","i02","801","2024-06-26",30233.8725520226
"2400","ncas","i02","801","2024-07-01",28829.8823028991
"2401","ncas","i02","801","2024-07-03",26888.450795316
"2402","ncas","i02","801","2024-07-09",37624.4878094293
"2403","ncas","i02","801","2024-07-11",47083.1640564103
"2404","ncas","i10","801","2024-07-17",29677.1015412848
"2405","ncas","i02","801","2024-07-19",32367.7833795282
"2406","ncas","i02","801","2024-07-25",59322.0785884874
"2407","ncas","i10","801","2024-07-30",66763.4331287687
"2408","ncas","i02","801","2024-08-08",29309.4635754162
"2409","ncas","i02","801","2024-08-14",24360.3322390552
"2410","ncas","i02","801","2024-08-20",43394.7448990384
"2411","ncas","i02","801","2024-08-30",43718.5689485107
"2412","ncas","i02","801","2024-09-12",40284.9316361657
"2413","ncas","i02","801","2024-09-24",24420.5178131124
"2414","ncas","i02","801","2024-10-08",43450.1917195775
"2415","ncas","i02","801","2024-11-04",3385.65936037565
"2416","ncas","i02","802","2023-09-26",-3567.13843048115
"2417","ncas","i02","802","2023-10-20",1794.99869808745
"2418","ncas","i02","803","2024-10-16",-794.150212457186
"2419","ncas","i02","804","2023-09-26",1984.55318761027
"2420","ncas","i02","804","2023-10-20",4499.96429186433
"2421","ncas","i02","804","2024-05-01",9983.15074710385
"2422","ncas","i02","804","2024-05-22",1498.58825482751
"2423","ncas","i02","804","2024-06-06",8725.73125853488
"2424","ncas","i02","804","2024-07-03",30712.5860195386
"2425","ncas","i10","804","2024-07-17",32714.6648005004
"2426","ncas","i10","804","2024-07-30",57515.4413180158
"2427","ncas","i02","804","2024-08-08",15721.9759405856
"2428","ncas","i02","804","2024-08-14",27407.9329345883
"2429","ncas","i02","804","2024-08-30",57166.3985873246
"2430","ncas","i02","804","2024-09-24",37055.1874414283
"2431","ncas","i02","804","2024-10-08",15701.6360686991
"2432","ncas","i02","804","2024-11-04",18179.7695927007
"2433","ncas","i02","805","2023-04-13",29951.4342001094
"2434","ncas","i02","805","2023-04-26",8564.0482985187
"2435","ncas","i02","805","2023-05-10",11713.1070726964
"2436","ncas","i02","805","2023-05-23",5065.72959575348
"2437","ncas","i02","805","2023-06-06",1667.93468893352
"2438","ncas","i02","805","2023-07-05",3999.90097535211
